boundary,r_target,r_prime,beta,n_coeff,n_fock,n_quad,coeff_backend,total_time,evaluation,state_prep_method,oracle_fidelity,oracle_fidelity_basis,rel_frobenius_error,rel_spectral_error,worst_scaled_relative_error,worst_conditional_fidelity,p_min,p_max,alpha_target_re,alpha_target_im,best_fit_scale_re,best_fit_scale_im,best_fit_rel_frobenius_error,per_input,case,n_trotter_steps,p_succ,system_label,dv_dim,target_state_prep_method,worst_input_name,p_ref,p_target_model,inv_p_succ,eps_model,eps_synth,eps_t,eps_tot,eps_model_fro,eps_synth_fro,eps_t_fro,eps_tot_fro,alpha_prepared_re,alpha_prepared_im,static_footprint,per_attempt_ops,accepted_sample_ops,resource_ledger,compiled_width,compiled_depth,compiled_count_ops,compiled_resources,Gamma_1,Gamma_1_LL,Gamma_1_LH,Gamma_1_HH,eps_t_bound,coefficient_artifact,coefficient_sha256,raw_artifact,candidate_id,wiring_crosscheck_relative_error
dirichlet,1.4,0.4,0.5,24,32,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0000000000000004,,0.05027471690861457,0.03471345578448376,0.06928994372078705,0.9971568612943111,0.0509502202623798,0.1054851154442495,1.262793871817037,0.0,1.306638312509257,1.841482155087182e-13,0.03745903328467264,"[{""conditional_fidelity"": 0.9971568612943111, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.06928994372078358, ""success_probability"": 0.050950220262383814}, {""conditional_fidelity"": 0.9994091855806211, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.037278263505119175, ""success_probability"": 0.10548511544424892}, {""conditional_fidelity"": 0.9994091855806216, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.03727826350510498, ""success_probability"": 0.1054851154442495}, {""conditional_fidelity"": 0.997156861294314, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.06928994372078705, ""success_probability"": 0.0509502202623798}]",scaling_dense_circuit,283,0.10548511544424892,dirichlet_heat_4d,4,ideal_injection,basis_3,0.11177861917307125,0.10552328628141774,9.48001048099076,0.023697250873189104,1.2169530700326757e-16,0.000265944441732393,0.023692567119627306,0.03676904480771718,1.4781092836718364e-16,0.0005025242744439284,0.03676989244554102,1.2627938718170373,2.3942583030731492e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 5}",{},{},[],,,{},[],124.00000000000003,124.00000000000003,0.0,0.0,0.2190812720848057,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N24_NF32.json,b4c7b3b5d9ce1e692e2e94bdaf6469f3b81a80bed53bd182bc41ba6c0e33f421,results_revision/viz_dense/scaling_dense_T1.0_N24_NF32_nt283_raw.npz,T1.0_N24_NF32_nt283,8.521275931725314e-14
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,0.25,exact_finite_map,ideal_injection,1.0,by_construction,0.009318991505315883,0.008628805104966625,0.009874826221279545,0.9999189218532966,0.03397916416894287,0.03859194143035827,3.4838938662886987,0.0,3.483213048538326,-1.3141297902209483e-15,0.009316941699045685,"[{""conditional_fidelity"": 0.9999189218532966, ""index"": 0, ""scaled_relative_error"": 0.009874826221279312, ""success_probability"": 0.033979164168942894}, {""conditional_fidelity"": 0.9999384394026805, ""index"": 1, ""scaled_relative_error"": 0.008791933472254898, ""success_probability"": 0.03859194143035827}, {""conditional_fidelity"": 0.9999384394026805, ""index"": 2, ""scaled_relative_error"": 0.008791933472254746, ""success_probability"": 0.03859194143035827}, {""conditional_fidelity"": 0.9999189218532967, ""index"": 3, ""scaled_relative_error"": 0.009874826221279545, ""success_probability"": 0.03397916416894287}]",scaling_dense_model,,0.03859194143035827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,0.5,exact_finite_map,ideal_injection,1.0,by_construction,0.027089398736641408,0.023821495545592836,0.029037606195611763,0.9996484226714911,0.017092276375876788,0.0237366909179327,3.4838938662886987,0.0,3.556834382480043,-1.3050042684743199e-15,0.017703795129905383,"[{""conditional_fidelity"": 0.9997497066847396, ""index"": 0, ""scaled_relative_error"": 0.024098172449408282, ""success_probability"": 0.017092276375876802}, {""conditional_fidelity"": 0.9996484226714911, ""index"": 1, ""scaled_relative_error"": 0.029037606195611763, ""success_probability"": 0.02373669091793269}, {""conditional_fidelity"": 0.9996484226714915, ""index"": 2, ""scaled_relative_error"": 0.029037606195611486, ""success_probability"": 0.0237366909179327}, {""conditional_fidelity"": 0.9997497066847396, ""index"": 3, ""scaled_relative_error"": 0.02409817244940805, ""success_probability"": 0.017092276375876788}]",scaling_dense_model,,0.02373669091793269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,0.75,exact_finite_map,ideal_injection,1.0,by_construction,0.024651908846125756,0.02097312277497003,0.02567864605965605,0.9998250116041004,0.010335394129650252,0.017793595978881725,3.4838938662886987,0.0,3.5617169423929154,-1.7739889121651483e-15,0.011417606315861964,"[{""conditional_fidelity"": 0.9998250116041009, ""index"": 0, ""scaled_relative_error"": 0.02567864605965605, ""success_probability"": 0.010335394129650257}, {""conditional_fidelity"": 0.9998955999295336, ""index"": 1, ""scaled_relative_error"": 0.024035031399884946, ""success_probability"": 0.017793595978881718}, {""conditional_fidelity"": 0.9998955999295333, ""index"": 2, ""scaled_relative_error"": 0.024035031399883822, ""success_probability"": 0.017793595978881725}, {""conditional_fidelity"": 0.9998250116041004, ""index"": 3, ""scaled_relative_error"": 0.025678646059655825, ""success_probability"": 0.010335394129650252}]",scaling_dense_model,,0.017793595978881718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.02973562752169814,0.022575732868989503,0.041212406442176906,0.9986420358218195,0.00707141922980651,0.014564747483318215,3.4838938662886987,0.0,3.514486949545219,-1.672884707906647e-15,0.028434035699895444,"[{""conditional_fidelity"": 0.9986420358218197, ""index"": 0, ""scaled_relative_error"": 0.041212406442176906, ""success_probability"": 0.00707141922980651}, {""conditional_fidelity"": 0.9995384849158886, ""index"": 1, ""scaled_relative_error"": 0.021833113064310714, ""success_probability"": 0.0145647474833182}, {""conditional_fidelity"": 0.9995384849158886, ""index"": 2, ""scaled_relative_error"": 0.021833113064310208, ""success_probability"": 0.014564747483318215}, {""conditional_fidelity"": 0.9986420358218195, ""index"": 3, ""scaled_relative_error"": 0.041212406442176705, ""success_probability"": 0.00707141922980651}]",scaling_dense_model,,0.0145647474833182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,1.25,exact_finite_map,ideal_injection,1.0,by_construction,0.43655125739529554,0.4538504191039505,0.4469448178778032,0.8356818125918826,0.006245844263451152,0.014403093648366627,3.4838938662886987,0.0,2.917707171607012,-1.0917615220460347e-15,0.3986283800928692,"[{""conditional_fidelity"": 0.853652560250429, ""index"": 0, ""scaled_relative_error"": 0.4126772235396793, ""success_probability"": 0.006245844263451152}, {""conditional_fidelity"": 0.8356818125918827, ""index"": 1, ""scaled_relative_error"": 0.4469448178778031, ""success_probability"": 0.014403093648366618}, {""conditional_fidelity"": 0.8356818125918826, ""index"": 2, ""scaled_relative_error"": 0.4469448178778032, ""success_probability"": 0.014403093648366627}, {""conditional_fidelity"": 0.8536525602504289, ""index"": 3, ""scaled_relative_error"": 0.412677223539679, ""success_probability"": 0.0062458442634511545}]",scaling_dense_model,,0.014403093648366618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,1.5,exact_finite_map,ideal_injection,1.0,by_construction,0.030644896374245605,0.02667951420635273,0.04500427386372711,0.9982737110101909,0.003955978809806573,0.009391513331800345,3.4838938662886987,0.0,3.536851199556123,-4.894352817339919e-16,0.0267409563964365,"[{""conditional_fidelity"": 0.9982737110101909, ""index"": 0, ""scaled_relative_error"": 0.04500427386372711, ""success_probability"": 0.003955978809806573}, {""conditional_fidelity"": 0.9997177687269792, ""index"": 1, ""scaled_relative_error"": 0.021857998826486494, ""success_probability"": 0.009391513331800336}, {""conditional_fidelity"": 0.9997177687269794, ""index"": 2, ""scaled_relative_error"": 0.021857998826485484, ""success_probability"": 0.009391513331800345}, {""conditional_fidelity"": 0.9982737110101909, ""index"": 3, ""scaled_relative_error"": 0.04500427386372693, ""success_probability"": 0.003955978809806577}]",scaling_dense_model,,0.009391513331800336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,1.75,exact_finite_map,ideal_injection,1.0,by_construction,2.324865481277913,2.2971129142820583,2.365800764398484,0.1570280364211532,0.021445995962725433,0.05010553783078241,3.4838938662886987,0.0,0.5460446480194947,-9.029177738914518e-17,0.9178125690150032,"[{""conditional_fidelity"": 0.1570280364211532, ""index"": 0, ""scaled_relative_error"": 2.3658007643984815, ""success_probability"": 0.021445995962725433}, {""conditional_fidelity"": 0.15789498487342954, ""index"": 1, ""scaled_relative_error"": 2.3079638205415924, ""success_probability"": 0.05010553783078241}, {""conditional_fidelity"": 0.15789498487342934, ""index"": 2, ""scaled_relative_error"": 2.307963820541594, ""success_probability"": 0.050105537830782365}, {""conditional_fidelity"": 0.15702803642115357, ""index"": 3, ""scaled_relative_error"": 2.365800764398484, ""success_probability"": 0.02144599596272545}]",scaling_dense_model,,0.05010553783078241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,2.0,exact_finite_map,ideal_injection,1.0,by_construction,1.4336985121440444,1.4467837742159344,1.4417537624258587,0.32898334843619875,0.007807658531717568,0.02017809714739233,3.4838938662886987,0.0,1.1438261175518567,-4.0611204236472947e-16,0.8177083875118054,"[{""conditional_fidelity"": 0.33747727629042595, ""index"": 0, ""scaled_relative_error"": 1.4132364363076069, ""success_probability"": 0.007807658531717568}, {""conditional_fidelity"": 0.32898334843619875, ""index"": 1, ""scaled_relative_error"": 1.4417537624258587, ""success_probability"": 0.02017809714739233}, {""conditional_fidelity"": 0.32898334843619886, ""index"": 2, ""scaled_relative_error"": 1.4417537624258587, ""success_probability"": 0.020178097147392313}, {""conditional_fidelity"": 0.3374772762904261, ""index"": 3, ""scaled_relative_error"": 1.4132364363076073, ""success_probability"": 0.007807658531717575}]",scaling_dense_model,,0.02017809714739233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.03372772086149371,0.024817863077932285,0.04841350451630128,0.9978351150036733,0.0071389198623371735,0.014532954372999422,3.4838938662886987,0.0,3.5111177028263993,3.980556628320374e-14,0.03282537841305516,"[{""conditional_fidelity"": 0.9978351150036733, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.04841350451630128, ""success_probability"": 0.0071389198623372134}, {""conditional_fidelity"": 0.9994907673054808, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.02310453284351927, ""success_probability"": 0.014532954372999419}, {""conditional_fidelity"": 0.999490767305481, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.023104532843517878, ""success_probability"": 0.014532954372999422}, {""conditional_fidelity"": 0.9978351150036738, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.04841350451629841, ""success_probability"": 0.0071389198623371735}]",scaling_dense_circuit,25,0.014532954372999419,dirichlet_heat_4d,4,ideal_injection,basis_0,0.014685672515185213,0.0145647474833182,68.80913366506445,0.015408349707216122,8.797404074670307e-17,0.0018458207750528975,0.016938644495384843,0.021748025508745536,1.3910502102342482e-16,0.0028369750146779995,0.02466776035287534,3.4838938662886987,-7.113643224685169e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,5.040000000000001,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N48.json,4f491cbee47173661ba8f14be2ac09827ba31fb68d2f69e04773e465112283cf,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_nt25_raw.npz,T1.0_N48_NF64_nt25,1.0370324145179111e-14
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.03187470377172508,0.0238559562890531,0.046117188177783625,0.9981026901299858,0.0071152322569315455,0.014542097600445652,3.4838938662886987,0.0,3.5125212761687674,5.678275007628452e-14,0.03081615877800892,"[{""conditional_fidelity"": 0.9981026901299858, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.046117188177783625, ""success_probability"": 0.00711523225693158}, {""conditional_fidelity"": 0.9995618550290088, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.02144897125457423, ""success_probability"": 0.01454209760044563}, {""conditional_fidelity"": 0.9995618550290086, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.021448971254574664, ""success_probability"": 0.014542097600445652}, {""conditional_fidelity"": 0.9981026901299862, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.046117188177781876, ""success_probability"": 0.0071152322569315455}]",scaling_dense_circuit,35,0.01454209760044563,dirichlet_heat_4d,4,ideal_injection,basis_0,0.014685672515185213,0.0145647474833182,68.76587047313971,0.015408349707216122,8.797404074670307e-17,0.001277340024525802,0.016282125556451314,0.021748025508745536,1.3910502102342482e-16,0.0020114580477335804,0.02331250181975634,3.4838938662886987,-7.113643224685169e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,3.600000000000001,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N48.json,4f491cbee47173661ba8f14be2ac09827ba31fb68d2f69e04773e465112283cf,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_nt35_raw.npz,T1.0_N48_NF64_nt35,1.814380803922822e-14
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.03081090928903341,0.02324170079792775,0.04443910532368258,0.9982909960309859,0.007099890768557391,0.014547405291130517,3.4838938662886987,0.0,3.5134602048702903,8.443899572193043e-14,0.02964050246480439,"[{""conditional_fidelity"": 0.9982909960309859, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.04443910532368258, ""success_probability"": 0.007099890768557421}, {""conditional_fidelity"": 0.9995842941068749, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.020881890042440874, ""success_probability"": 0.014547405291130435}, {""conditional_fidelity"": 0.9995842941068749, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.020881890042440787, ""success_probability"": 0.014547405291130517}, {""conditional_fidelity"": 0.998290996030987, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.04443910532367761, ""success_probability"": 0.007099890768557391}]",scaling_dense_circuit,50,0.014547405291130435,dirichlet_heat_4d,4,ideal_injection,basis_0,0.014685672515185213,0.0145647474833182,68.7407809150475,0.015408349707216122,8.797404074670307e-17,0.000867555215387493,0.015862884973132842,0.021748025508745536,1.3910502102342482e-16,0.0014010554659588416,0.02253446444594409,3.4838938662886987,-7.113643224685169e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,2.5200000000000005,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N48.json,4f491cbee47173661ba8f14be2ac09827ba31fb68d2f69e04773e465112283cf,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_nt50_raw.npz,T1.0_N48_NF64_nt50,1.730967576442263e-14
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.030275489797433944,0.022915797037965605,0.0433574412770264,0.9984097169942981,0.007090452604532304,0.014551414643660686,3.4838938662886987,0.0,3.513962595028382,1.208064438383498e-13,0.029042141881515167,"[{""conditional_fidelity"": 0.9984097169942981, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.0433574412770264, ""success_probability"": 0.007090452604532391}, {""conditional_fidelity"": 0.9995846239686027, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.020844818673009368, ""success_probability"": 0.014551414643660686}, {""conditional_fidelity"": 0.9995846239686023, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.020844818673006325, ""success_probability"": 0.014551414643660679}, {""conditional_fidelity"": 0.9984097169942995, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.04335744127702014, ""success_probability"": 0.007090452604532304}]",scaling_dense_circuit,71,0.014551414643660686,dirichlet_heat_4d,4,ideal_injection,basis_0,0.014685672515185213,0.0145647474833182,68.72184076176053,0.015408349707216122,8.797404074670307e-17,0.0005969212308587165,0.01564044970896956,0.021748025508745536,1.3910502102342482e-16,0.000984024424955676,0.022142869657749767,3.4838938662886987,-7.113643224685169e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,1.774647887323944,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N48.json,4f491cbee47173661ba8f14be2ac09827ba31fb68d2f69e04773e465112283cf,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_nt71_raw.npz,T1.0_N48_NF64_nt71,3.8332492625015996e-14
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.030009404265715068,0.02274963590438514,0.04266432097113018,0.9984849683289673,0.007084454968621185,0.014554629757144168,3.4838938662886987,0.0,3.5142189091646396,1.673622739679672e-13,0.02874303495622632,"[{""conditional_fidelity"": 0.9984849683289673, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.04266432097113018, ""success_probability"": 0.007084454968621271}, {""conditional_fidelity"": 0.9995778739081201, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.020982800811996445, ""success_probability"": 0.014554629757144034}, {""conditional_fidelity"": 0.9995778739081204, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.020982800811989274, ""success_probability"": 0.014554629757144168}, {""conditional_fidelity"": 0.9984849683289689, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.042664320971117796, ""success_probability"": 0.007084454968621185}]",scaling_dense_circuit,100,0.014554629757144034,dirichlet_heat_4d,4,ideal_injection,basis_0,0.014685672515185213,0.0145647474833182,68.70666012710885,0.015408349707216122,8.797404074670307e-17,0.0004166648741938426,0.01552704170273504,0.021748025508745536,1.3910502102342482e-16,0.0006977002591839139,0.021948260180377627,3.4838938662886987,-7.113643224685169e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,1.2600000000000002,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N48.json,4f491cbee47173661ba8f14be2ac09827ba31fb68d2f69e04773e465112283cf,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_nt100_raw.npz,T1.0_N48_NF64_nt100,2.5944662072607526e-14
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.02987375140450903,0.022663843569940327,0.04220331020613393,0.9985347994096951,0.007080431392744059,0.014557214312937019,3.4838938662886987,0.0,3.5143511854751273,2.353335175767132e-13,0.028590089795213252,"[{""conditional_fidelity"": 0.9985347994096951, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.04220331020613393, ""success_probability"": 0.007080431392744265}, {""conditional_fidelity"": 0.9995697019762658, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.021158224000084516, ""success_probability"": 0.014557214312936944}, {""conditional_fidelity"": 0.9995697019762667, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.021158224000074867, ""success_probability"": 0.014557214312937019}, {""conditional_fidelity"": 0.9985347994096975, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.042203310206121586, ""success_probability"": 0.007080431392744059}]",scaling_dense_circuit,141,0.014557214312936944,dirichlet_heat_4d,4,ideal_injection,basis_0,0.014685672515185213,0.0145647474833182,68.69446162589662,0.015408349707216122,8.797404074670307e-17,0.0002918207129141798,0.015468486868701725,0.021748025508745536,1.3910502102342482e-16,0.000494471983651656,0.02184904647171483,3.4838938662886987,-7.113643224685169e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,0.8936170212765959,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N48.json,4f491cbee47173661ba8f14be2ac09827ba31fb68d2f69e04773e465112283cf,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_nt141_raw.npz,T1.0_N48_NF64_nt141,4.096137926179947e-14
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.0298043840127301,0.02261968893046105,0.041890263425533966,0.9985686038363155,0.007077657891773887,0.014559246761664259,3.4838938662886987,0.0,3.5144192334156963,3.3529702546945695e-13,0.02851175863614127,"[{""conditional_fidelity"": 0.9985686038363155, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.041890263425533966, ""success_probability"": 0.007077657891774116}, {""conditional_fidelity"": 0.9995621326250338, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.0213221539437915, ""success_probability"": 0.014559246761664224}, {""conditional_fidelity"": 0.9995621326250345, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.02132215394377931, ""success_probability"": 0.014559246761664259}, {""conditional_fidelity"": 0.998568603836318, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.041890263425517715, ""success_probability"": 0.007077657891773887}]",scaling_dense_circuit,200,0.014559246761664224,dirichlet_heat_4d,4,ideal_injection,basis_0,0.014685672515185213,0.0145647474833182,68.68487198342484,0.015408349707216122,8.797404074670307e-17,0.00020383934661876902,0.015438350521401687,0.021748025508745536,1.3910502102342482e-16,0.00034847536967242136,0.021798312590118336,3.4838938662886987,-7.113643224685169e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,0.6300000000000001,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N48.json,4f491cbee47173661ba8f14be2ac09827ba31fb68d2f69e04773e465112283cf,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_nt200_raw.npz,T1.0_N48_NF64_nt200,5.594765184784148e-14
dirichlet,1.4,0.4,0.5,48,64,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.02976999364193006,0.02259772686237416,0.04168083158337403,0.9985912349550725,0.0070757725029270595,0.014560763472545342,3.4838938662886987,0.0,3.5144530703437162,4.688692157563244e-13,0.02847289365203578,"[{""conditional_fidelity"": 0.9985912349550725, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.04168083158337403, ""success_probability"": 0.007075772502927471}, {""conditional_fidelity"": 0.9995560002591746, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.021455064607984606, ""success_probability"": 0.014560763472545325}, {""conditional_fidelity"": 0.999556000259175, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.021455064607967273, ""success_probability"": 0.014560763472545342}, {""conditional_fidelity"": 0.9985912349550764, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.041680831583349016, ""success_probability"": 0.0070757725029270595}]",scaling_dense_circuit,283,0.014560763472545325,dirichlet_heat_4d,4,ideal_injection,basis_0,0.014685672515185213,0.0145647474833182,68.67771747584008,0.015408349707216122,8.797404074670307e-17,0.000143109832972428,0.015423361009108098,0.021748025508745536,1.3910502102342482e-16,0.0002462275620357109,0.021773160181248915,3.4838938662886987,-7.113643224685169e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,0.4452296819787987,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N48.json,4f491cbee47173661ba8f14be2ac09827ba31fb68d2f69e04773e465112283cf,results_revision/viz_dense/scaling_dense_T1.0_N48_NF64_nt283_raw.npz,T1.0_N48_NF64_nt283,8.744831590893373e-14
